period,capacity_mwh,reserve_mw,supply_mw,deficit_mwh,requested_mwh,hydrogen_energy_mwh,max_state_error,initial_inventory,terminal_inventory,deficit_pct,terminal_restoration_mwh,restored_hydrogen_energy_mwh
development,4.0,0.5,0.1,1.2035253158635683e-09,201.00477828691646,377.7449477302048,0.0,1.9275443419636984,2.030056835791929,5.987545799262755e-10,-0.09636174419853684,377.8413094744033
development,4.0,0.5,0.2,1.2177420903115245e-09,201.00477828691646,819.9156398026173,0.0,2.0137706936006765,2.0300568357919344,6.058274338997583e-10,-0.015308973659782427,819.9309487762771
development,4.0,0.5,0.4,1.2165962130280268e-09,201.00477828691646,1703.3824529113488,0.0,2.01732586524182,2.0300568357919344,6.052573592511537e-10,-0.011967112317107542,1703.3944200236658
development,4.0,0.75,0.0,94.66701675004244,301.5071674303827,8.384198363816903,0.0,1.2438846868389344,0.845757279020712,31.397932446133584,0.42353979555130045,7.960658568265603
development,4.0,0.75,0.025,23.269266139992006,301.5071674303827,39.204559407222256,0.0,1.3645592225054757,2.045077277206931,7.717649413878303,-0.6396869714193681,39.84424637864162
development,4.0,0.75,0.05,2.599249585621804,301.5071674303827,126.50481697048986,0.0,1.4760176056443983,2.045085253660888,0.86208550455835,-0.5349235891355004,127.03974055962536
development,4.0,0.75,0.1,1.1787395865025197e-09,301.5071674303827,345.0778616140988,0.0,1.6892434759214945,2.0450852536878643,3.9094910961766367e-10,-0.3344912711003876,345.4123528851992
development,4.0,0.75,0.2,1.2239032943349567e-09,301.5071674303827,787.8371971437597,0.0,1.9820635434064164,2.0450852536878474,4.0592842444369186e-10,-0.059240407664545136,787.8964375514242
development,4.0,0.75,0.4,1.2194418919150044e-09,301.5071674303827,1671.4361097864714,0.0,2.0103273427184045,2.0450852536878497,4.0444872415730235e-10,-0.032672436311278426,1671.4687822227827
development,8.0,0.25,0.0,26.34083414501886,100.50238914345823,0.5983492516088825,0.0,3.7479615622797873,0.2819190930068818,26.20916215973698,3.687279222630751,-3.0889299710218685
development,8.0,0.25,0.025,2.2878728348023553e-09,100.50238914345823,78.11640150871492,0.0,3.8615139304019177,4.0150284178958,2.2764362661435047e-09,-0.14430361824424914,78.26070512695917
development,8.0,0.25,0.05,2.4363004863224525e-09,100.50238914345823,188.87247386519002,0.0,3.963772170982819,4.015028417895814,2.4241219607673702e-09,-0.04818087209821521,188.92065473728823
development,8.0,0.25,0.1,2.4398391630312738e-09,100.50238914345823,409.9578199012897,0.0,4.006885346800331,4.015028417895811,2.4276429484165e-09,-0.0076544868297513695,409.9654743881195
development,8.0,0.25,0.2,2.438630805882225e-09,100.50238914345823,851.6912264556661,0.0,4.008662932620972,4.015028417895811,2.4264406315767244e-09,-0.005983556158349224,851.6972100118244
development,8.0,0.25,0.4,2.438630805882225e-09,100.50238914345823,1735.0912264556666,0.0,4.008662932620972,4.015028417895811,2.4264406315767244e-09,-0.005983556158349224,1735.097210011825
development,8.0,0.5,0.0,56.48645287772569,201.00477828691646,1.2430333844670194,0.0,3.4959231245592117,0.5638381860137637,28.102044816614406,3.119239296324945,-1.8762059118579255
development,8.0,0.5,0.025,1.9338966447654876e-09,201.00477828691646,45.794434692003634,0.0,3.613598155369924,4.030055457485694,9.621147622694929e-10,-0.3914698639888234,46.18590455599246
development,8.0,0.5,0.05,2.47393093693922e-09,201.00477828691646,156.2328030174709,0.0,3.723027860803925,4.030056835791743,1.2307821525555493e-09,-0.2886072364885484,156.52141025395946
development,8.0,0.5,0.1,2.3717314083670804e-09,201.00477828691646,377.7449477302,0.0,3.9275443419637286,4.030056835791768,1.1799378246529267e-09,-0.09636174419835734,377.8413094743984
development,8.0,0.5,0.2,2.427154011556004e-09,201.00477828691646,819.9156398026256,0.0,4.013770693600749,4.030056835791775,1.2075106035994116e-09,-0.015308973659564521,819.9309487762852
development,8.0,0.5,0.4,2.426590371265762e-09,201.00477828691646,1703.3824529113604,0.0,4.017325865241703,4.030056835791775,1.2072301922106646e-09,-0.011967112317068302,1703.3944200236774
development,8.0,0.75,0.0,88.48132182845343,301.5071674303827,3.8418577236768696,0.0,3.243884686838928,0.845757279020712,29.34634111107278,2.551199370019379,1.2906583536574905
development,8.0,0.75,0.025,15.693123900906395,301.5071674303827,31.915696142846322,0.0,3.3645592225053544,3.1675808119013604,5.204892485526036,0.20955150064254682,31.706144642203775
development,8.0,0.75,0.05,2.4286474997207983e-09,301.5071674303827,123.67431543164413,0.0,3.4760176056453456,4.04508525366101,8.055024099158663e-10,-0.5349235891347244,124.20923902077885
development,8.0,0.75,0.1,2.3116798932951382e-09,301.5071674303827,345.07786161411525,0.0,3.6892434759214976,4.045085253687569,7.667081061444086e-10,-0.33449127110010707,345.41235288521534
development,8.0,0.75,0.2,2.420851815380233e-09,301.5071674303827,787.8371971437665,0.0,3.982063543406441,4.045085253687436,8.029168381011047e-10,-0.05924040766413521,787.8964375514306
development,8.0,0.75,0.4,2.429078092674111e-09,301.5071674303827,1671.4361097864721,0.0,4.010327342718317,4.045085253687436,8.056452234207597e-10,-0.03267243631097161,1671.4687822227831
evaluation,0.5,0.25,0.0,26.09728374938329,145.60742940116907,23.6436712972003,0.0,0.2612249189286073,0.091917094264715,17.923044075918394,0.1801147070892471,23.463556590111054
evaluation,0.5,0.25,0.025,2.2268285435169357,145.60742940116907,124.40093619274087,0.0,0.2650284178958907,0.2206389428537245,1.5293371723373455,0.04722284578953851,124.35371334695134
evaluation,0.5,0.25,0.05,0.26344800484994607,145.60742940116907,249.5788692827692,0.0,0.2650284178959216,0.2342485834101077,0.18093033160012018,0.03274450477214241,249.54612477799705
evaluation,0.5,0.25,0.1,1.8852441810364226e-10,145.60742940116907,503.77837026785744,0.0,0.2650284178959204,0.2342485834101502,1.2947444981274328e-10,0.032744504772095964,503.74562576308534
evaluation,0.5,0.25,0.2,1.8862815778879815e-10,145.60742940116907,1012.4980046109878,0.0,0.2650284178959204,0.2342485834101503,1.2954569596109062e-10,0.032744504772095846,1012.4652601062157
evaluation,0.5,0.25,0.4,1.8862815778879815e-10,145.60742940116907,2029.8980046109878,0.0,0.2650284178959204,0.2342485834101503,1.2954569596109062e-10,0.032744504772095846,2029.8652601062156
evaluation,0.5,0.5,0.0,63.924232577205515,291.21485880233814,58.97280276906895,0.0,0.279942761321763,0.0,21.950882877372006,0.2978114482146415,58.67499132085431
evaluation,0.5,0.5,0.025,25.222320951817874,291.21485880233814,143.41511400746063,0.0,0.2800557851382137,0.124050366017483,8.661069375219451,0.16596321183056462,143.24915079563007
evaluation,0.5,0.5,0.05,12.725291050634754,291.21485880233814,256.9293399131831,0.0,0.2800568357917981,0.1912778857075445,4.3697258797058955,0.09444569157899317,256.83489422160415
evaluation,0.5,0.5,0.1,4.49915012919331,291.21485880233814,502.60136624101756,0.0,0.2800568357918585,0.2184971668202064,1.5449589858486938,0.06548900954431078,502.53587723147325
evaluation,0.5,0.5,0.2,1.4817787424799824,291.21485880233814,1008.2640184421742,0.0,0.2800568357918607,0.2184971668203054,0.5088266266954937,0.06548900954420776,1008.19852943263
evaluation,0.5,0.5,0.4,1.205293233020166,291.21485880233814,2025.382781969858,0.0,0.2800568357918607,0.2184971668203053,0.4138845242914812,0.06548900954420787,2025.3172929603136
evaluation,0.5,0.75,0.0,110.63244160457397,436.8222882035208,97.27245951801139,0.0,0.2950092959770456,0.0,25.32664760755728,0.31383967657132517,96.95861984144007
evaluation,0.5,0.75,0.025,65.9004731804889,436.8222882035208,174.7542536987586,0.0,0.2950778863834112,0.0290351077334472,15.086334868926162,0.2830242326063447,174.47122946615224
evaluation,0.5,0.75,0.05,44.25833882705525,436.8222882035208,277.780238032301,0.0,0.2950852536876824,0.0959434520047654,10.131886586893833,0.21185298051374152,277.56838505178723
evaluation,0.5,0.75,0.1,25.817615054727238,436.8222882035208,512.1060259729655,0.0,0.2950852536878199,0.1937920398583001,5.910324576363763,0.10775873811651043,511.99826723484904
evaluation,0.5,0.75,0.2,13.552463102322601,436.8222882035208,1007.918895127605,0.0,0.2950852536878071,0.2027457502304728,3.10251181505838,0.09823351431631305,1007.8206616132886
evaluation,0.5,0.75,0.4,11.611864477015118,436.8222882035208,2023.301772411758,0.0,0.2950852536878087,0.2027457502304922,2.6582582415311666,0.09823351431629414,2023.2035388974418
evaluation,1.0,0.25,0.0,22.665365049720148,145.60742940116907,19.811932880716906,0.0,0.2819190930068818,0.3114819630730877,15.56607732375651,-0.027789097862233537,19.83972197857914
evaluation,1.0,0.25,0.025,0.2915718668383576,145.60742940116907,122.28789854297298,0.0,0.5150284178958752,0.470638942853727,0.2002451853160843,0.04722284578951935,122.24067569718346
evaluation,1.0,0.25,0.05,3.790611773796713e-10,145.60742940116907,249.28848163989437,0.0,0.5150284178959418,0.4842485834101144,2.6033093155933965e-10,0.03274450477215679,249.25573713512222
evaluation,1.0,0.25,0.1,3.775996884357506e-10,145.60742940116907,503.77837026785613,0.0,0.5150284178959427,0.484248583410149,2.593272128961291e-10,0.032744504772120944,503.74562576308404
evaluation,1.0,0.25,0.2,3.776972607003847e-10,145.60742940116907,1012.4980046109865,0.0,0.5150284178959427,0.484248583410149,2.5939422339486215e-10,0.032744504772120944,1012.4652601062144
evaluation,1.0,0.25,0.4,3.776972607003847e-10,145.60742940116907,2029.8980046109866,0.0,0.5150284178959427,0.484248583410149,2.5939422339486215e-10,0.032744504772120944,2029.8652601062145
evaluation,1.0,0.5,0.0,52.19456749876658,291.21485880233814,47.287342594400606,0.0,0.5224498378572145,0.18383418852943,17.923044075918394,0.3602294141784942,46.927113180222115
evaluation,1.0,0.5,0.025,15.527320129579127,291.21485880233814,133.86902009038135,0.0,0.5300557829357306,0.3740502081418849,5.331912043718306,0.16596337744026143,133.7030567129411
evaluation,1.0,0.5,0.05,4.453657087033872,291.21485880233814,248.80187238548174,0.0,0.5300568357917815,0.441277885707449,1.5293371723373457,0.09444569157907715,248.70742669390268
evaluation,1.0,0.5,0.1,0.5268960096998924,291.21485880233814,499.1577385655384,0.0,0.5300568357918433,0.4684971668202155,0.18093033160012026,0.06548900954428483,499.0922495559941
evaluation,1.0,0.5,0.2,3.770488362072845e-10,291.21485880233814,1007.5567405357149,0.0,0.5300568357918409,0.4684971668203005,1.2947444981274328e-10,0.06548900954419193,1007.4912515261707
evaluation,1.0,0.5,0.4,3.772563155775963e-10,291.21485880233814,2024.9960092219753,0.0,0.5300568357918409,0.4684971668203006,1.2954569596109062e-10,0.06548900954419182,2024.9305202124312
evaluation,1.0,0.75,0.0,87.82039723234973,436.8222882035208,79.869010659132,0.0,0.5441466553696007,0.0948059439625454,20.104376448720295,0.478022033411761,79.39098862572024
evaluation,1.0,0.75,0.025,43.216102624346654,436.8222882035208,157.35106454642528,0.0,0.5450774163673696,0.2725518247766719,9.893291572203784,0.28992084211776353,157.0611437043075
evaluation,1.0,0.75,0.05,22.517634846960746,436.8222882035208,261.48007309470853,0.0,0.5450852536608787,0.3459432561460276,5.154873149803543,0.21185318884558627,261.26821990586296
evaluation,1.0,0.75,0.1,9.092096462611021,436.8222882035208,501.292110767519,0.0,0.5450852536877523,0.4437920398197271,2.0814177087902856,0.10775873815747362,501.1843520293615
evaluation,1.0,0.75,0.2,2.4834014282893264,436.8222882035208,1003.3244257661856,0.0,0.5450852536877705,0.4527457502304257,0.5685152739120948,0.09823351431632428,1003.2261922518693
evaluation,1.0,0.75,0.4,1.8232936651611529,436.8222882035208,2020.1135369198612,0.0,0.5450852536877707,0.4527457502304648,0.41739941262146824,0.09823351431628288,2020.015303405545
evaluation,2.0,0.25,0.0,19.29051112816469,145.60742940116907,15.716397795971595,0.0,0.2819190930068818,0.811481963073149,13.248301413945441,-0.4977890978622912,16.214186893833887
evaluation,2.0,0.25,0.025,7.062565971493109e-10,145.60742940116907,121.96853130058564,0.0,1.0150284178959472,0.9706389428537122,4.850415944116931e-10,0.04722284578961171,121.92130845479603
evaluation,2.0,0.25,0.05,7.521325480832492e-10,145.60742940116907,249.2884816398952,0.0,1.0150284178959648,0.984248583410112,5.165481948115556e-10,0.03274450477218378,249.255737135123
evaluation,2.0,0.25,0.1,7.579725517350442e-10,145.60742940116907,503.7783702678579,0.0,1.0150284178959672,0.9842485834101442,5.205589816758063e-10,0.03274450477215213,503.74562576308574
evaluation,2.0,0.25,0.2,7.569355358865916e-10,145.60742940116907,1012.4980046109895,0.0,1.0150284178959672,0.9842485834101444,5.198467818569388e-10,0.03274450477215189,1012.4652601062173
evaluation,2.0,0.25,0.4,7.569355358865916e-10,145.60742940116907,2029.8980046109896,0.0,1.0150284178959672,0.9842485834101444,5.198467818569388e-10,0.03274450477215189,2029.8652601062174
evaluation,2.0,0.5,0.0,45.330730099440295,291.21485880233814,39.62386576143381,0.0,0.5638381860137637,0.6229639261461755,15.56607732375651,-0.055578195724467074,39.67944395715828
evaluation,2.0,0.5,0.025,9.442158267417796,291.21485880233814,127.28029513861333,0.0,1.030055782935742,0.8740502081418685,3.2423339613404316,0.1659633774402909,127.11433176117303
evaluation,2.0,0.5,0.05,0.5831437336767153,291.21485880233814,244.575797085946,0.0,1.0300568357917503,0.941277885707454,0.20024518531608435,0.0944456915790387,244.48135139436695
evaluation,2.0,0.5,0.1,7.581223547593426e-10,291.21485880233814,498.57696327978874,0.0,1.0300568357918836,0.9684971668202288,2.6033093155933965e-10,0.06548900954431358,498.51147427024443
evaluation,2.0,0.5,0.2,7.551993768715012e-10,291.21485880233814,1007.5567405357123,0.0,1.0300568357918851,0.968497166820298,2.593272128961291e-10,0.06548900954424165,1007.4912515261681
evaluation,2.0,0.5,0.4,7.553945214007694e-10,291.21485880233814,2024.996009221973,0.0,1.0300568357918851,0.968497166820298,2.5939422339486215e-10,0.06548900954424165,2024.9305202124287
evaluation,2.0,0.75,0.0,73.90244698909623,436.8222882035208,66.12735960863682,0.0,0.845757279020712,0.4344458892194077,16.91819510699147,0.4375653082992599,65.68979430033757
evaluation,2.0,0.75,0.025,30.203283740136797,436.8222882035208,144.99330274120118,0.0,1.0450772781460071,0.772535512897634,6.914318375179776,0.2899380481365672,144.7033646930646
evaluation,2.0,0.75,0.05,11.213851589786232,436.8222882035208,250.97635737711204,0.0,1.0450852536608983,0.8459432561459928,2.5671427243111644,0.21185318884564425,250.7645041882664
evaluation,2.0,0.75,0.1,1.5844100864545707,436.8222882035208,494.81367641350454,0.0,1.0450852536878164,0.9437920398196992,0.3627127390799195,0.10775873815757148,494.70591767534694
evaluation,2.0,0.75,0.2,7.516102140820925e-10,436.8222882035208,1002.3580602404514,0.0,1.0450852536878663,0.9527457502304651,1.720631557453653e-10,0.09823351431638422,1002.2598267261351
evaluation,2.0,0.75,0.4,7.555332864584848e-10,436.8222882035208,2019.8689988858578,0.0,1.0450852536878663,0.9527457502304538,1.7296124919946223e-10,0.09823351431639626,2019.7707653715413
evaluation,4.0,0.25,0.0,16.774303748916875,145.60742940116907,12.069585059973233,0.0,0.2819190930068818,1.811481963073179,11.52022518212398,-1.4377890978623193,13.507374157835553
evaluation,4.0,0.25,0.025,1.5218595922197615e-09,145.60742940116907,121.96853130072745,0.0,2.0150284178958717,1.9706389428541096,1.0451799049530796e-09,0.04722284578910869,121.92130845493834
evaluation,4.0,0.25,0.05,1.4930706357013637e-09,145.60742940116907,249.2884816398961,0.0,2.015028417895884,1.9842485834100565,1.0254082788507602e-09,0.03274450477215709,249.25573713512395
evaluation,4.0,0.25,0.1,1.5089759439850849e-09,145.60742940116907,503.7783702678527,0.0,2.015028417895888,1.9842485834101768,1.0363316969408495e-09,0.03274450477203331,503.7456257630807
evaluation,4.0,0.25,0.2,1.511139874275376e-09,145.60742940116907,1012.4980046109835,0.0,2.015028417895888,1.9842485834101768,1.037817836967626e-09,0.03274450477203331,1012.4652601062114
evaluation,4.0,0.25,0.4,1.511139874275376e-09,145.60742940116907,2029.8980046109837,0.0,2.015028417895888,1.9842485834101768,1.037817836967626e-09,0.03274450477203331,2029.8652601062117
evaluation,4.0,0.5,0.0,38.58102225632938,291.21485880233814,31.432795591943194,0.0,0.5638381860137637,1.622963926146298,13.248301413945441,-0.9955781957245822,32.42837378766777
evaluation,4.0,0.5,0.025,4.756269504958639,291.21485880233814,122.19975569133014,0.0,2.0300557829351376,1.87405020814222,1.6332509695828925,0.1659633774392741,122.03379231389087
evaluation,4.0,0.5,0.05,1.4125131942986218e-09,291.21485880233814,243.93706260117128,0.0,2.0300568357918944,1.9412778857074244,4.850415944116931e-10,0.09444569157922342,243.84261690959207
evaluation,4.0,0.5,0.1,1.5042650961664981e-09,291.21485880233814,498.5769632797904,0.0,2.030056835791929,1.968497166820224,5.165481948115556e-10,0.0654890095443671,498.511474270246
evaluation,4.0,0.5,0.2,1.5159451034700882e-09,291.21485880233814,1007.5567405357158,0.0,2.0300568357919344,1.9684971668202884,5.205589816758062e-10,0.06548900954430426,1007.4912515261715
evaluation,4.0,0.5,0.4,1.5138710717731831e-09,291.21485880233814,2024.996009221979,0.0,2.0300568357919344,1.9684971668202889,5.198467818569388e-10,0.06548900954430378,2024.9305202124347
evaluation,4.0,0.75,0.0,64.06674857996944,436.8222882035208,54.69621898755613,0.0,0.845757279020712,1.434445889219415,14.666547543498963,-0.5533672935867808,55.24958628114291
evaluation,4.0,0.75,0.025,21.72333817808162,436.8222882035208,135.8983653658352,0.0,2.045077277206931,1.7725355128980758,4.97303795266977,0.28993804713708027,135.60842731869812
evaluation,4.0,0.75,0.05,4.576318697987582,436.8222882035208,243.7542473395031,0.0,2.045085253660888,1.8459432561460267,1.0476385526956948,0.21185318884559723,243.54239415065751
evaluation,4.0,0.75,0.1,1.474891304021291e-09,436.8222882035208,493.07556762742837,0.0,2.0450852536878643,1.9437920398197484,3.37641037064968e-10,0.10775873815757017,492.9678088892708
evaluation,4.0,0.75,0.2,1.517790941331187e-09,436.8222882035208,1002.358060240442,0.0,2.0450852536878474,1.952745750230492,3.4746188148349007e-10,0.09823351431633567,1002.2598267261257
evaluation,4.0,0.75,0.4,1.5149366831159588e-09,436.8222882035208,2019.8689988858664,0.0,2.0450852536878497,1.952745750230434,3.468084674310692e-10,0.09823351431639969,2019.77076537155
evaluation,8.0,0.25,0.0,14.912613358570567,145.60742940116907,8.078414998109698,0.0,0.2819190930068818,3.811481963073604,10.241656912631983,-3.3177890978627187,11.396204095972417
evaluation,8.0,0.25,0.025,2.887247383005492e-09,145.60742940116907,121.96853130072822,0.0,4.0150284178958,3.9706389428541393,1.9828983966544156e-09,0.047222845789000496,121.92130845493922
evaluation,8.0,0.25,0.05,3.032672916565994e-09,145.60742940116907,249.28848163995966,0.0,4.015028417895814,3.984248583410024,2.0827734745667068e-09,0.03274450477211717,249.25573713518753
evaluation,8.0,0.25,0.1,3.016130777643784e-09,145.60742940116907,503.77837026784124,0.0,4.015028417895811,3.984248583410088,2.071412695113185e-09,0.0327445047720463,503.7456257630692
evaluation,8.0,0.25,0.2,3.0181269887289806e-09,145.60742940116907,1012.4980046109722,0.0,4.015028417895811,3.984248583410088,2.0727836492557077e-09,0.0327445047720463,1012.4652601062002
evaluation,8.0,0.25,0.4,3.0181269887289806e-09,145.60742940116907,2029.8980046109725,0.0,4.015028417895811,3.984248583410088,2.0727836492557077e-09,0.0327445047720463,2029.8652601062004
evaluation,8.0,0.5,0.0,33.54860749783376,291.21485880233814,24.13917011994647,0.0,0.5638381860137637,3.622963926146358,11.520225182123982,-2.8755781957246387,27.01474831567111
evaluation,8.0,0.5,0.025,1.8412244133209534,291.21485880233814,119.04119298150385,0.0,4.030055457485694,3.8740502081423456,0.6322563418958931,0.16596303121632783,118.87522995028753
evaluation,8.0,0.5,0.05,3.043719184439523e-09,291.21485880233814,243.93706260145493,0.0,4.030056835791743,3.94127788570822,1.0451799049530796e-09,0.09444569157821547,243.8426169098767
evaluation,8.0,0.5,0.1,2.9861412714027274e-09,291.21485880233814,498.5769632797922,0.0,4.030056835791768,3.968497166820113,1.0254082788507602e-09,0.06548900954431418,498.5114742702479
evaluation,8.0,0.5,0.2,3.0179518879701698e-09,291.21485880233814,1007.5567405357054,0.0,4.030056835791775,3.968497166820353,1.0363316969408495e-09,0.06548900954406663,1007.4912515261614
evaluation,8.0,0.5,0.4,3.022279748550752e-09,291.21485880233814,2024.996009221967,0.0,4.030056835791775,3.968497166820353,1.037817836967626e-09,0.06548900954406663,2024.9305202124228
evaluation,8.0,0.75,0.0,54.74189193175858,436.8222882035208,42.81317248125312,0.0,0.845757279020712,3.434445889219448,12.53184496534977,-2.433367293586812,45.24653977483993
evaluation,8.0,0.75,0.025,14.53916215778169,436.8222882035208,127.30052720552438,0.0,3.1675808119013604,3.772535512898051,3.3283929301262476,-0.5686574189368893,127.86918462446127
evaluation,8.0,0.75,0.05,0.9377739536522633,436.8222882035208,239.78284176258526,0.0,4.04508525366101,3.8459432561468314,0.21468088487630996,0.21185318884487064,239.57098857374038
evaluation,8.0,0.75,0.1,2.9162646511685298e-09,436.8222882035208,493.0755676274243,0.0,4.045085253687569,3.943792039819496,6.676089407346831e-10,0.10775873815752458,492.96780888926673
evaluation,8.0,0.75,0.2,3.0218214179598177e-09,436.8222882035208,1002.3580602404281,0.0,4.045085253687436,3.9527457502302377,6.917736341676581e-10,0.0982335143161682,1002.259826726112
evaluation,8.0,0.75,0.4,3.0170765021863585e-09,436.8222882035208,2019.868998885869,0.0,4.045085253687436,3.9527457502302896,6.906873993528155e-10,0.09823351431611292,2019.770765371553
